Exultate Deo,Alessandro Scarlatti,Ernest White,Presser,SATB,Piano,Classical,Latin,,Celebration,,,1,1,,http://www.amazon.com/Exsultate-S-A-T-B-Piano-Alessandro-Scarlatti/dp/B002UMYUN4,http://ecx.images-amazon.com/images/I/41dESg34rWL.jpg,NY
"Eyes of All Wait Upon Thee, The",Jean Berger,,Augsburg,SATB,Piano,Sacred,English,,Life,,,1,1,,http://www.jwpepper.com/47167.item#.VWilGCdUiSo,http://cdn.jwpepper.com/covers/47167.jpg,NY
Fairest Lady,Nick Page,,Boosey & Hawkes,Unison,Piano,Lullaby,English,,Nursery Rhyme,,,6,6,,http://www.jwpepper.com/3244092.item#.VWilKSdUiSo,http://cdn.jwpepper.com/covers/3244092.gif,NY
Faith is the Bird That Feels the Light,Elizabeth Alexander,,Seafarer,SSA,Piano,Contemporary,English,,Hope,,,1,1,,http://www.jwpepper.com/10020326.item#.VWilOidUiSo,http://cdn.jwpepper.com/covers/10020326.jpg,NY
Falstaff,Giuseppe Verdi,,Arrigo Boito,,Piano,Score- PV,Italian,,,,"G. Schirmer, Inc 1962; English Version by Walter Ducloux",2,2,,http://www.amazon.com/Falstaff-Vocal-Score-Schirmer-Editions/dp/0793522080,http://ecx.images-amazon.com/images/I/510L8f41jVL.jpg,NY
Falstaff,Giuseppe Verdi,,Arrigo Boito,,Piano,Score- PV,Italian,,,,"G. Schirmer, Inc.; English Version by Walter Ducloux",2,2,,http://www.amazon.com/Falstaff-Vocal-Score-Schirmer-Editions/dp/0793522080,http://ecx.images-amazon.com/images/I/510L8f41jVL.jpg,NY
Falstaff (DVD),Giuseppe Verdi,,Arrigo Boito,,,Opera Performance,Italian,,,,1963 Wiener Staatsoper,1,1,DVD,http://www.bestbuy.com/site/falstaff-dvd/18695531.p?id=2127559&skuId=18695531,http://pisces.bbystatic.com/image2/images/movie/id/807280150797;canvasHeight=149;canvasWidth=105,NY
Family Tree,Stephen Hatfield,,Boosey & Hawkes,SSA,A,Contemporary,English,,Immigration,,,13,13,,http://www.jwpepper.com/3297376.item#.VWilrSdUiSo,,NY
Famous Folk,Traditional,"Gilpin, Greg","Traditional, Gilpin",SA,Piano,Folksongs,English,USA,Folksongs,,"Medley of familiar folksongs, easy, movement",6,6,,http://www.jwpepper.com/3285749.item#.VWioDydUiSo,http://cdn.jwpepper.com/covers/3285749.jpg,NY
Famous Mozart Operas,Patrick Hughes,,The Citadel Press,,,Guide,English,,,,1958,1,1,,,,NY
Famous Verdi Operas: An Analytical Guide for the Opera-goer and Armchair Listener,Spike Hughes,,Chilton Book Company,,,Guide,English,,,,1968,1,1,,http://www.amazon.com/Famous-Puccini-Operas-Analytical-Opera-Goer/dp/0486228576,http://ecx.images-amazon.com/images/I/71QSW6GV6JL.gif,NY
Fanfare and Alleluia,Libby Larsen,,Oxford University Press,SATB,Organ,Contemporary,Alleluia,,Religious,,,1,1,,http://www.jwpepper.com/3179710.item#.VWioQSdUiSo,,NY
Farewell,"Custer, Gerald",,William Butler Yeats,SATB,Piano,Contemporary,English,USA,Love,"Meter, Dynamics, Blend","divisi, difficult harmonies; piano accompaniment",3,3,,http://www.giamusic.com/search_details.cfm?title_id=7611,,NY
Faust,Charles Gounod,,J. Barbier and M. Carre,,Piano,Score- PV,French,,,,"G. Schirmer, Inc.; English version by H. T. Chorley; With an essay on the story of the opera by H. E. Krehbiel",2,2,,http://www.amazon.com/Faust-Full-Score-Charles-Gounod/dp/0486283496,http://ecx.images-amazon.com/images/I/51zuDHZpzVL.jpg,NY
Faust,Charles Gonoud,,J. Barbier and M. Carre,,Orchestra,Score- ORCH,ENGLISH,,,,International Music Company,1,1,,http://www.amazon.com/Faust-Full-Score-Charles-Gounod/dp/0486283496,http://ecx.images-amazon.com/images/I/51zuDHZpzVL.jpg,NY
February Twilight,Stephen Gryc,,Boosey & Hawkes,SA,Piano,Contemporary,English,,February,,,1,1,,http://www.jwpepper.com/3180726.item#.VWio5SdUiSo,,NY
Fedora (DVD),Umberto Giordano,,Arturo Colautti,,,Opera Performance,Italian,,,,"1997 Metropolitan Opera; Mirella Freni, Placido Domingo, Dwayne Croft",1,1,DVD,http://www.amazon.com/Giordano-Fedora-Domingo-Thibaudet-Metropolitan/dp/B0002K70C4,http://ecx.images-amazon.com/images/I/71zOkbXfKrL._SL1400_.jpg,NY
Ferry Me Across the Water,Lyn Williams,,Boosey & Hawkes,Unison,Piano,Contemporary,English,,Travel,,,2,2,,http://www.jwpepper.com/5766837.item#.VWipDCdUiSo,,NY
Festival Song,"Dave Perry, Jean Perry",,Alfred,SA,Piano,Contemporary,English,,Celebration,,,6,6,,http://www.jwpepper.com/3285780.item#.VWipISdUiSo,http://cdn.jwpepper.com/covers/3285780.jpg,NY
"Festive Alleluia, A","Dave Perry, Jean Perry",,Alfred,SSA,Piano,Contemporary,English,,Celebration,,,1,1,,,,NY
Festive Processional,Audrey Snyder,,Hal Leonard,2 part,Piano,Madrigal,Latin/English,,Welcome,,,5,5,,http://www.jwpepper.com/3258803.item#.VWipYydUiSo,http://cdn.jwpepper.com/covers/3258803.gif,NY
"Fickle Sweetheart, The",B. Martinu,,Boosey & Hawkes,SATB,,,Czech/English,,,,,0,0,,http://www.amazon.com/Fickle-Sweetheart-Bolava-hlavenka-Madrigals/dp/B00CPQ7N0C,http://ecx.images-amazon.com/images/I/91vP-HAmm6L.jpg,NY
"Fiddler of Dooney, The",Gerald Custer,,GIA,SATB,Piano,Contemporary,English,,Music,,,2,2,,http://www.sheetmusicplus.com/title/the-fiddler-of-dooney-sheet-music/17892734,,NY
Fidelio,Ludvig van Beethoven,,Joseph Sonnleithner,,Piano,Score- PV,German,,,,"1935; G. Schirmer, Inc.; English Version by Dr. Theodore Baker; With an Essay on the Story of the Opera by H.E Krehbiel",2,2,,http://www.amazon.com/Fidelio-Schirmer-Opera-Score-Editions/dp/B000ASG8D0,http://ecx.images-amazon.com/images/I/51m8IdWJg9L.jpg,NY
Fidelio,"Ludwig van Beethoven, Joseph Sonnleithner, Stephan van Breuning, Friedrich Treitchke, Gustav F. Kogel, Dr. Theodore Baker, H. E. Krehbiel","G. Schirmer, Inc.",,,,Vocal Score,"English, German",,,,"1907, 1935",1,1,,http://www.amazon.com/Fidelio-Vocal-Score-Cat-50337350/dp/0793520118,http://ecx.images-amazon.com/images/I/81aAbtonMEL.jpg,NY
Fidelio (DVD),Ludwig van Beethoven,,Joseph Sonnleithner,,,Opera Performance,German,,,,2004 Opernhauses Zurich;,1,1,DVD,http://www.amazon.de/Beethoven-Ludwig-van-Nikolaus-Harnoncourt/dp/B0007P78KS,,NY
Fidelio (DVD),Ludvig van Beethoven,,Joseph von Sonnleithner,,,Opera Performance,German,,,,"1978 Wiener Staatsoper; Bernstein, Schenk",1,1,DVD,http://www.amazon.com/Beethoven-Fidelio-Lucia-Popp/dp/B000I8OFKA,http://ecx.images-amazon.com/images/I/712Ja9j1wbL._SL1400_.jpg,NY
Fidelio (DVD),Ludvig van Beethoven,,Joseph von Sonnleithner,,,Opera Performance,German,,,,1996 Oper Berlin; Bohm,1,1,DVD,http://www.amazon.co.uk/Fidelio-Deutsche-Oper-Berlin-Bohm/dp/B0012L0TC0,http://ecx.images-amazon.com/images/I/713BctiVUnL._SL1400_.jpg,NY
Fidelio (DVD),Ludvig van Beethoven,,Joseph von Sonnleithner,,,Opera Performance,German,,,,1991 Royal Opera House,1,1,DVD,http://www.amazon.com/Beethoven-Fidelio-Dohnanyi-Benackova-Protschka/dp/B000056N96,http://ecx.images-amazon.com/images/I/516WW54QCSL.jpg,NY
Fifty Nifty United States,Ray Charles,Ray Charles,Shawnee,2 part,,,English,,,,,2,2,,http://www.amazon.com/Fifty-Nifty-United-States-2-Part/dp/B003F6KPP6,http://ecx.images-amazon.com/images/I/41kWLAMgUEL.jpg,NY
Fifty States in Rhyme,"Wrytzen, Don, Lynne Brower and Phil Brower","Jennings, Paul","Wrytzen, Brower and Brower",2 part,Piano,Contemporary,English,USA,US Geography,US Geographer,"Familiar folk tunes, names of fifty states",2,2,,http://www.jwpepper.com/1600303.item#.VWxZ0idUiSo,http://cdn.jwpepper.com/covers/1600303.gif,NY
Fireflies by Owl City,Adam Young,Mark Brymer,Adam Young,2-part,Piano,Pop,English,,,,,24,23,,http://www.jwpepper.com/10083999.item#.VWxaBSdUiSo,http://cdn.jwpepper.com/covers/10083999.gif,NY
First Steps in Music for Preschool and Beyond: The Curriculum (BOOK),John M. Feierabend,,,,,Instructional Material,English,,,"Early Elementary, Pre-School, Young Musicians","2006; GIA Publications, Inc. Complete Pre-School Music Cirriculum with songs and instructional ideas",1,1,,http://www.amazon.com/First-Steps-Music-Preschool-Beyond/dp/1579995888,http://ecx.images-amazon.com/images/I/513LXYvaXFL.jpg,NY
Five Birthday Madrigals for Unncompanied Mixed Voices (no. 2),John Rutter,,,Varies,Piano,,English,,Birthday,,,1,1,,,,NY
Five Birthday Madrigals for Unncompanied Mixed Voices (no. 4),John Rutter,,,Varies,Piano,,English,,Birthday,,,1,1,,,,NY
Five Birthday Madrigals for Unncompanied Mixed Voices (no. 5),John Rutter,,,Varies,Piano,,English,,Birthday,,,1,1,,,,NY
Five Hymns in Popular Style (no. 2),John Gardner,,Oxford University Press,SATB,Piano,Contemporary,English,England,Religious,,,1,1,,,,NY
Five Hymns in Popular Style (no. 3),John Gardner,,Oxford University Press,SATB,Piano,Contemporary,English,England,Religious,,,1,1,,,,NY
Five Operas and Richard Strauss,Lotte Lehman,,The Macmillan Company,,,Guide,English,,,,1964,1,1,,http://www.amazon.com/operas-Richard-Strauss-Lotte-Lehmann/dp/B0007DSY7Q,http://ecx.images-amazon.com/images/I/41POztbaebL.jpg,NY
Foggy Birthday Shuffle,Stephen Hatfield,,Boosey & Hawkes,2 part,Piano,Jazz,English/Scat,,Shuffle,,,3,3,,http://www.halleonard.com/product/viewproduct.do?itemid=48004716,http://www.halleonard.com/images/default.gif,NY
Food Glorious Food,Lionel Bart,Aden Lewis,TRO,2 part,,Musical Theater,English,,Food,,,12,12,,http://www.jwpepper.com/1509918.item#.VWxa2SdUiSo,http://cdn.jwpepper.com/covers/1509918.gif,NY
For Just a Little While,Sally K. Albrecht,Jay Althouse,Alfred,SATB,Piano,Contemporary,English,,Singing,,,7,7,,http://www.jwpepper.com/3285855.item#.VWxa9ydUiSo,http://cdn.jwpepper.com/covers/3285855.jpg,NY
For The Beauty Of The Earth,"Rutter, John",,Pierpoint F.S.,SA,Piano,Contemporary,English,USA,"Earth, beauty","Head voice, legato line","Extensive range, head voice, echo effect",4,4,,http://www.jwpepper.com/1363399.item#.VWxbDidUiSo,,NY
"Forgive Them, O My Father",Welsh Hymn,Walter Ehret,Concordia,SATB,Piano,Hymn,English,,,,,0,0,,http://www.jwpepper.com/1356542.item#.VWxbKCdUiSo,,NY
Form & Consent in Instrumental Music,Gail de Stwolinski,,Wm. C. Brown Comapny Publishers,,,Guide,English,,,,1977,1,1,,,,NY
Four Elizabethan Lyrics,Ronald Corp,,Oxford University Press,Varies,Piano,Contamporary,English,,Varies,,,1,1,,http://www.jwpepper.com/3058088.item#.VWxblydUiSo,,NY
Four Russian Peasant Songs,Igor Stravinsky,,GIA,SSAA,A,Contemporary,Russian,,Varies,,,4,4,,http://www.jwpepper.com/10086197.item#.VWxbrydUiSo,,NY
Four Spanish Lullabies,Francisco Nunez,,Boosey & Hawkes,3 part,,,Spanish,,,,,1,1,,http://www.jwpepper.com/3270766.item#.VWxbvydUiSo,,NY
Fragments from his Dish,Bob Chilcott,,Oxford University Press,Varies,Piano,Contemporary,English,,Food,,,1,1,,http://www.jwpepper.com/3120631.item#.VWxb2ydUiSo,,NY
Francesca da Rimini,"Riccardo Zandonai, Tito Ricordi, Gabriele d'Anunzio Arthur Symons",,Ricordi,,,Libretto,"English, Italian",,,,1987,1,1,,,,NY
Freedom Trilogy,Various Traditional,Paul Halley,Pelagos Inc.,SSA,Piano,Folksong,"Latin, English",,Freedom,,,3,3,,http://www.pelagosmusic.com/Current/pages/Sheet%20Music%20Pages/PEL2000_Anthems/Freedom_Trilogy_SSA.PDF,,NY
Friday Afternoon (Op. 7),Benjamin Britten,,Anon. 17th Century,Unison Voices,Piano,,English,,,,,1,1,,http://www.jwpepper.com/171900.item#.VWxcJCdUiSo,http://cdn.jwpepper.com/covers/171900.gif,NY
"Friendly Beasts, The",Traditional,David L. Brunner,Fostco,SA,Piano,Carol,English,,"Christmas, Holiday",,,1,1,,http://www.jwpepper.com/3294468.item#.VWxcPydUiSo,,NY
Friendly Frederick Fuddlestone,"Kallman, Dan",,"Lobel, Arnold",SA,"Piano, violin","Country, hoedown",English,USA,Fiddling,"Line-dancing, fiddling, alliteration","Rhythmic, upbeat, accents, articulations, head voice.",1,1,,http://www.jwpepper.com/3154283.item#.VWxdaCdUiSo,,NY
Friends,Bob Chilcott,,Oxford University Press,3 part,Piano,Contemporary,English,,Friends,,,1,1,,http://www.sheetmusicplus.com/title/friends-sheet-music/3815818,http://d29ci68ykuu27r.cloudfront.net/product/190X400/3815818.jpg,NY
Friends,"Michael Smith, Deborah Smith",Mark A. Brymer,Hal Leonard,SAB,Piano,Contemporary,English,,Friends,,,1,1,,http://www.jwpepper.com/Friends/1637651.item#.VWxdnSdUiSo,,NY
Friendship Song,Traditional,"Rao, Doreen",Traditional,4 part treble,A capella,Folksong,"Czech, English",Czech Republic,Friendship,,,1,1,,http://www.jwpepper.com/1803428.item#.VWxdsidUiSo,,NY
"Frim Fram Sauce, The","Evans, Redd/Ricardel, Joe",Greg Gilpin,Shawnee,2 part,,,English,,,,,1,1,,http://www.jwpepper.com/3200011.item#.VWxdxSdUiSo,http://cdn.jwpepper.com/covers/3200011.gif,NY
From the House of the Dead (DVD),Leoš Janáček,,Leoš Janáček,,,Opera Performance,Czech,,,,"2007; Olaf Bar, Eric Stoklossa, Stefan Margita, Mahler Chamber Orchestra, Arnold Schoenberg Choir",1,1,DVD,http://www.amazon.com/Leos-Janacek-House-Festival-Aix-en-Provence/dp/B0012LH82Y,http://ecx.images-amazon.com/images/I/81AXXM1DaKL._SL1400_.jpg,NY
Frosty Hand Jive (based on Frosty the Snowman),"Steve Nelson, Jack Rollins",Jill Gallina,Alfred,SA,Piano,Contemporary,English,,"Christmas, Holiday",,,28,28,,http://www.jwpepper.com/3304369.item#.VWxeBidUiSo,http://cdn.jwpepper.com/covers/3304369.jpg,NY
Frosty the Snowman,Steve Nelson and Jack Rollins,Kirby Shaw,,2 part,piano,,English,,"Christmas, Holiday",,Hip-hop style setting,1,1,,http://www.jwpepper.com/3259561E.item#.VWxeJidUiSo,,NY
Fugue for Fast Food,Ruth Elaine Schram,,Shawnee,2 part,Piano,Contemporary,English,,Fast,,,8,8,,http://www.jwpepper.com/10009287.item#.VWxePSdUiSo,http://cdn.jwpepper.com/covers/10009287.gif,NY
"Fum, Fum, Fum",Traditional,,,Unison,Piano,Carol,English/Spanish,,"Christmas, Holiday",,,1,1,,http://www.jwpepper.com/Fum-Fum-Fum/10321066.item#.VWxeTydUiSo,http://cdn.jwpepper.com/covers/10321066.jpg,NY
"Fyer, Fyer!",Thomas Morley,Custer,GIA,SATB,Piano,Madrigal,English,,Despair,,,2,2,,,,NY
"Gaelic Blessing, A",John Rutter,Irish Folk Melody,Hinshaw,SATB,,,English,,,,,1,1,,http://www.sheetmusicplus.com/title/a-gaelic-blessing-satb-sheet-music/526187,http://1-ps.googleusercontent.com/xk/WRZiSDykH9X0LRDFErNabFFh40/www.sheetmusicplus.com/d29ci68ykuu27r.cloudfront.net/product/190X400/526187.jpg.pagespeed.ce.qWnhhn-wV1xvmLRql-IY.jpg,NY
Gaelic Song,Irish Folk Melody,Margueritte Biggs Cromie,John Russel Cromie,Two-part equal voices,Piano,Folk,English,Ireland,Spring,"legato, diction, harmony, tone color","melody is introduced in unison, only a very brief section written in two part. This is a lovely spring time song. May be used as an introduction to two part singing.",1,1,,,,NY
Galan Incognita,Folk Song,Theron Kirk,Oxford University Press,TBB,,Folk somg,English,,Love,,,1,1,,http://www.jwpepper.com/3179454.item#.VWxe7idUiSo,,NY
Gaudeamus Hodie (Let Us Rejoice Today),Natalie Sleeth,,Carl Fischer,3 part,Piano,Carol,Latin/English,,Music,,,1,1,,http://www.sheetmusicplus.com/title/gaudeamus-hodie-let-us-rejoice-today-sheet-music/3556112,http://1-ps.googleusercontent.com/xk/WRZiSDykH9X0LRDFErNabFFh40/www.sheetmusicplus.com/d29ci68ykuu27r.cloudfront.net/product/190X400/3556112.jpg.pagespeed.ce.KvpUoblsSg4CU7eJUXiq.jpg,NY
Geistliche Chormusik: 10. Die mit Tranen saen,Heinrich Schutz,"Mehaffey, Buchanan",GIA,SSATB,A,Motet,German,,Religious,,,2,2,,,,NY
Genoveva (DVD),Robert Schumann,,Robert Reinick/Robert Schumann,,,Opera Performance,German,,,,2008 Zurich Opera House,1,1,DVD,http://www.amazon.com/Robert-Schumann-Genoveva-Opernhaus-Zurich/dp/B001F1YBM6,http://ecx.images-amazon.com/images/I/61Wz4IUFiEL._SL1024_.jpg,NY
Gentle Words,,Roger Hall,Shaker,SATB,A capella,Folksong,English,USA,Inspiration,Community,Simple harmony,1,1,,http://www.jwpepper.com/1553767.item#.VWxfkidUiSo,,NY
Gerakina,Greek Folk Song,Henry Leck,,3-Part Treble,Piano,Folk,Greek,Greece,Folk,,,14,14,,http://www.jwpepper.com/10082685.item#.VWxftSdUiSo,http://cdn.jwpepper.com/covers/10082685.gif,NY
Get America Singing... Again!,Multiple,Multiple,,Unison,,,English,,,,,20,17,,http://www.jwpepper.com/3021276.item#.VWxf0SdUiSo,http://cdn.jwpepper.com/covers/3021276.gif,NY
Get You Up,"Nystedt, Knut",,Biblical,SATB,Piano,Contemporary,English,USA,Praise,,"Difficult. Additional divisi, thick harmony, harmonic shifts.",1,1,,http://www.jwpepper.com/10425610.item#.VWxf_idUiSo,,NY
Ghana Alleluia,Traditional,"Armstrong, Kathy",Traditional,"SSA, Unison","Talking drum, handbell",Folksong,,Ghana,Praise,Ghana,"Language easily learned, movement, percussion, can simplify",2,2,,http://www.sheetmusicplus.com/title/ghana-alleluia-sheet-music/4151365,http://d29ci68ykuu27r.cloudfront.net/product/190X400/4151365.jpg,NY
Gianni Schicchi,Giacomo Puccini,,Giovacchino Forzano,,Piano,Score- PV,Italian,,,,Ricordi; Emglish Version by Anne and Herbert Grossman,1,1,,http://www.amazon.com/Schicchi-English-version-Herbert-Grossman/dp/B0000D1VHE,http://ecx.images-amazon.com/images/I/614J9rlvRaL.jpg,NY
Gianni Schicchi,Giacomo Puccini,,Giovacchino Foranzo,,,Score- PV,Italian,,,,Velwin Mills Publishing Corp.; English Version by Anne and Herbert Grossman,1,1,,http://www.amazon.com/Schicchi-libretto-Giovacchino-Forzano-Piano-vocal/dp/B009H5CHNM,http://ecx.images-amazon.com/images/I/41q5nb8FhSL.jpg,NY
Gianni Schicci,Giacomo Puccini,,Giovacchino Forzano,,Piano,Score- PV,ENGLISH,,,,Ricordi; English Version by Anne and Herbert Grossman,1,1,,http://www.amazon.com/Gianni-Schicchi-Vocal-English-Italian/dp/1480305111,http://ecx.images-amazon.com/images/I/51JYTLsXDKL.jpg,NY
Gioachino Rossini and His Successors,H. Sutherland Edwards,,"Sampson Low, Marston & Co., Ltd.",,,Biography,English,,,,1946,1,1,,http://www.amazon.com/Gioachino-Rossini-Successors-Sutherland-Edwards/dp/B002A5BIBS,http://ecx.images-amazon.com/images/I/41DyqRvmU4L.jpg,NY
Giulio Cesare,george Frideric Handel,,Nicola Francesco Haym,,Orchestra,Score- ORCH,Italian,,,,"Dover Punlications, Inc.; Edited by Friedrich Chrysander",1,1,,http://www.amazon.com/Giulio-Cesare-Score-Dover-Scores/dp/0486250563,http://ecx.images-amazon.com/images/I/61rrmR810PL.jpg,NY
Give Ear unto my Prayer,Traditional,Jacob Arcadelt,Traditional,SATB,,,English,,,,,1,1,,http://www.jwpepper.com/5074521.item#.VWxhLidUiSo,,NY
"Give Me A Good Digestion, Lord","Fergeson, Edwin Earle",,Anonymous,SATB,Piano,Religious,English,USA,Prayer,,"Fast, difficult, sevenths",1,1,,http://www.jwpepper.com/1540673.item#.VWxhPCdUiSo,,NY
Give Me Wings,Traditional,"Patterson, Mark","Patterson, Mark",Unison (w/ Descant),Piano,Folksong,English,England,Dreams,"Legato, phrasing","Setting of ""O Waly, Waly"" or ""The Water Is Wide"" with new lyrics",9,9,,http://www.jwpepper.com/3298160.item,http://cdn.jwpepper.com/covers/3298160.jpg,NY
Give Thanks to the Lord,"Handel, George Frideric","Sherman, Arnold B.",Psalm 105,SAB,Piano,Classical,English,Germany,Praise,,Allegro with melismatic and rhythmic sections,1,1,,http://www.jwpepper.com/1532100.item#.VWxhjCdUiSo,http://cdn.jwpepper.com/covers/1532100.gif,NY
Give Us Hope,"Papaoulis, Jim","Nunez, Fransisco","Papoulis, Jim",SSA,Piano,Worldbeat,English,American,Hope,Responsibility,"Although written for 3 parts, song can be done with 2 or even as a unison with percussion. Rhythms are repetitive, harmony is basic, which makes the piece challenging, but doable for an intermediate group. No significant syncopation to deal with and the",1,1,,http://www.jwpepper.com/3294676.item#.VWxhoydUiSo,http://cdn.jwpepper.com/covers/3294676.jpg,NY
Glad Hymns of Praise,"Handel, George Frideric","Grundhal, Nancy","Handel, G.F.",SA,"Piano, optional violin",Religious,English,German,Praise,"Melismatic singing, rhythm",This piece is very challenging. Parts have rhythmic echoes and melismatic passages.,1,1,,http://www.sheetmusicplus.com/title/glad-hymns-of-praise-chandos-9-sa-sheet-music/4277334,,NY
Gloria,"Jasinski, Marek","ed. Zielinski, Richard",Liturgical,SATB (with additional divisi),A capella,Contemporary,Latin,,Religious,"Metric changes, meter","Very difficult rhythmically, syncopation, meter shifts.",1,1,,http://www.jwpepper.com/10029384.item#.VWxh5CdUiSo,http://cdn.jwpepper.com/covers/10029384.jpg,NY
Gloria,"Giardiniere, David",,,2 part,Piano,Contemporary,Latin,USA,Religious,Meter,"Bouncing, jubilant, fun",5,5,,http://www.jwpepper.com/10011529.item#.VWxh_ydUiSo,http://cdn.jwpepper.com/covers/10011529.jpg,NY
Gloria (Glory to God) from Christmas Oratorio,"Saint-Saens, Camille","ed. Sisson, William",Liturgy,SATB,Piano/organ,Classical,Latin,France,Religious,Romantic,"Jovial, long phrases",0,0,,,,NY
Gloria Festiva,"Crocker, Emily","Crocker, Emily",,3 part,,,Latin,,,,,1,1,,http://www.jwpepper.com/1869007.item#.VWxjHydUiSo,http://cdn.jwpepper.com/covers/1869007.gif,NY
Gloria from Mass in D,"Dvorak, Antonin","transcribed by Imig, Warner",Liturgy,SATB,Piano/Organ,Classical,Latin,Russia,Religious,,"Fanfare, bombastic, advanced",1,1,,http://www.jwpepper.com/5075940.item#.VWxjPidUiSo,http://cdn.jwpepper.com/covers/5075940.jpg,NY
Gloria in Excelsis,"att. Mozart, W.A.",,Liturgy,SATB,Piano,Classical,Latin,Austria,,,"Repetetive, diatonic, no wide leaps, small ranges for each part",1,1,,http://www.jwpepper.com/399063.item#.VWxjVydUiSo,http://cdn.jwpepper.com/covers/399063.gif,NY
Gloria in Excelsis (Glory to God on High),Luigi Cherubini,Robert Ross,Liturgy,SATB,Piano,Classical,Latin,Italy,Religious,,"Mostly diatonic, some diminished chords, frequent eighth note runs. Low alto part.",1,1,,,,NY
Gloria!,"Albrecht, Sally K.",,Liturgy,"SAB, SATB",Piano,Contemporary,Latin,USA,Religious,Irregular meter,"7/8, lots of repetition, solo, descant",1,1,,http://www.jwpepper.com/3295951.item#.VWxjkydUiSo,,NY
